customer_id,연월,count
AS211303,201809,9
AS211705,201809,6
AS211927,201809,4
AS212132,201809,4
AS212221,201809,5
AS217722,201809,11
AS218636,201809,6
AS220726,201809,2
AS220894,201809,4
AS227898,201809,4
AS235724,201809,7
AS237205,201809,7
AS240190,201809,2
AS240586,201809,3
AS247467,201809,1
AS248090,201809,3
AS248948,201809,5
AS251112,201809,4
AS251169,201809,4
AS251921,201809,1
AS256239,201809,4
AS258098,201809,4
AS271899,201809,8
AS272193,201809,4
AS273321,201809,7
AS273414,201809,3
AS275166,201809,5
AS275287,201809,6
AS275753,201809,5
AS280744,201809,4
AS280969,201809,5
AS282618,201809,5
AS288339,201809,6
AS288569,201809,9
AS294655,201809,6
AS297966,201809,4
AS299544,201809,6
AS301190,201809,6
AS303294,201809,6
AS305652,201809,6
AS309101,201809,2
AS311628,201809,4
AS319907,201809,6
AS320552,201809,5
AS321794,201809,1
AS335390,201809,5
AS339451,201809,1
AS342526,201809,3
AS345469,201809,3
AS345508,201809,6
AS346579,201809,5
AS352209,201809,4
AS353422,201809,5
AS355842,201809,4
AS356812,201809,4
AS359364,201809,2
AS365290,201809,4
AS369194,201809,3
AS369418,201809,4
AS371310,201809,6
AS374280,201809,5
AS377637,201809,4
AS385315,201809,9
AS386696,201809,6
AS388908,201809,4
AS390441,201809,5
AS394423,201809,8
AS399435,201809,4
AS404195,201809,6
AS404579,201809,7
AS408690,201809,9
AS409779,201809,3
AS410205,201809,6
AS412668,201809,9
AS430089,201809,3
AS430563,201809,4
AS436928,201809,5
AS441031,201809,4
AS453084,201809,5
AS453157,201809,4
AS453778,201809,3
AS454149,201809,3
AS458614,201809,5
AS460177,201809,7
AS460629,201809,7
AS460655,201809,3
AS462796,201809,5
AS462883,201809,2
AS462973,201809,6
AS466656,201809,3
AS467237,201809,4
AS467683,201809,8
AS468297,201809,2
AS470817,201809,4
AS471761,201809,7
AS472959,201809,3
AS473535,201809,4
AS475839,201809,7
AS476267,201809,5
AS484367,201809,3
AS488509,201809,2
AS491747,201809,4
AS494168,201809,5
AS495117,201809,2
AS499352,201809,5
AS499893,201809,5
AS501123,201809,4
AS506797,201809,8
AS509237,201809,2
AS515526,201809,6
AS515541,201809,6
AS516140,201809,3
AS516396,201809,5
AS517285,201809,6
AS518169,201809,4
AS531034,201809,5
AS534058,201809,3
AS535481,201809,4
AS546422,201809,5
AS546865,201809,4
AS547635,201809,7
AS548544,201809,4
AS549090,201809,3
AS550302,201809,7
AS552198,201809,7
AS554975,201809,5
AS557018,201809,3
AS563124,201809,4
AS568468,201809,5
AS569518,201809,6
AS571298,201809,4
AS574816,201809,3
AS575508,201809,3
AS575700,201809,5
AS577195,201809,7
AS580776,201809,1
AS581309,201809,8
AS581751,201809,5
AS582607,201809,3
AS584134,201809,4
AS584189,201809,2
AS587750,201809,5
AS588076,201809,6
AS588186,201809,4
AS589687,201809,6
AS603613,201809,6
AS609865,201809,8
AS610675,201809,8
AS611649,201809,7
AS614406,201809,6
AS614421,201809,4
AS618299,201809,8
AS621407,201809,6
AS621552,201809,5
AS622023,201809,5
AS625761,201809,6
AS625883,201809,5
AS627304,201809,6
AS628460,201809,2
AS628722,201809,5
AS632327,201809,6
AS634661,201809,1
AS636570,201809,7
AS637476,201809,4
AS639549,201809,2
AS642796,201809,3
AS645809,201809,3
AS647421,201809,4
AS648913,201809,6
AS649439,201809,10
AS650043,201809,5
AS654830,201809,8
AS656522,201809,4
AS660812,201809,3
AS662285,201809,4
AS662863,201809,2
AS665097,201809,3
AS670699,201809,4
AS677229,201809,1
AS677499,201809,8
AS677821,201809,6
AS679641,201809,1
AS680056,201809,3
AS693220,201809,4
AS699883,201809,6
AS700935,201809,4
AS703258,201809,1
AS704643,201809,4
AS706877,201809,6
AS707671,201809,4
AS708113,201809,7
AS712913,201809,6
AS716291,201809,4
AS719871,201809,7
AS721170,201809,1
AS722513,201809,2
AS722697,201809,6
AS726272,201809,6
AS726714,201809,2
AS727718,201809,9
AS732240,201809,2
AS734592,201809,5
AS734767,201809,6
AS736503,201809,8
AS736672,201809,6
AS741333,201809,5
AS742617,201809,3
AS744154,201809,6
AS745792,201809,4
AS748245,201809,5
AS756169,201809,6
AS756586,201809,6
AS758226,201809,8
AS760415,201809,10
AS761330,201809,1
AS766856,201809,4
AS771185,201809,1
AS771307,201809,4
AS772036,201809,4
AS776002,201809,2
AS777651,201809,3
AS778425,201809,11
AS779956,201809,5
AS781999,201809,4
AS786819,201809,5
AS790905,201809,4
AS795406,201809,6
AS798945,201809,3
AS799981,201809,8
AS800531,201809,5
AS811755,201809,4
AS812685,201809,6
AS814353,201809,9
AS818410,201809,4
AS820169,201809,2
AS822877,201809,7
AS823436,201809,3
AS826583,201809,3
AS828426,201809,6
AS834706,201809,5
AS838065,201809,4
AS840069,201809,6
AS847598,201809,6
AS854424,201809,4
AS854458,201809,4
AS857207,201809,5
AS859775,201809,12
AS860362,201809,6
AS863944,201809,4
AS866446,201809,4
AS867281,201809,4
AS868124,201809,6
AS868530,201809,7
AS869895,201809,4
AS870817,201809,8
AS873051,201809,4
AS875048,201809,5
AS879331,201809,4
AS886138,201809,6
AS886872,201809,8
AS896608,201809,8
AS897421,201809,6
AS902294,201809,5
AS904548,201809,5
AS914120,201809,3
AS914290,201809,3
AS918302,201809,4
AS924898,201809,4
AS926099,201809,3
AS926104,201809,6
AS928923,201809,3
AS929382,201809,1
AS929514,201809,7
AS931712,201809,4
AS933597,201809,5
AS934534,201809,1
AS935662,201809,9
AS936602,201809,6
AS938080,201809,9
AS941998,201809,5
AS942939,201809,8
AS945488,201809,6
AS946582,201809,6
AS950313,201809,3
AS961301,201809,2
AS963520,201809,6
AS963873,201809,2
AS969133,201809,7
AS970810,201809,5
AS972005,201809,4
AS977127,201809,7
AS981537,201809,7
AS984922,201809,4
AS987950,201809,7
AS988792,201809,7
AS988921,201809,6
AS992593,201809,5
AS992895,201809,5
AS993100,201809,9
AS994696,201809,6
AS995937,201809,9
AS997107,201809,5
AS998566,201809,5
GD001473,201809,3
GD001777,201809,3
GD001932,201809,6
GD004422,201809,6
GD009242,201809,4
GD010455,201809,3
GD012037,201809,6
GD015238,201809,5
GD020270,201809,4
GD022268,201809,2
GD024299,201809,4
GD025393,201809,4
GD029159,201809,5
GD030141,201809,9
GD032887,201809,6
GD039425,201809,4
GD040768,201809,5
GD045563,201809,1
GD059086,201809,6
GD064521,201809,3
GD065188,201809,9
GD067591,201809,6
GD069878,201809,3
GD070247,201809,6
GD079438,201809,10
GD080608,201809,9
GD081993,201809,3
GD082396,201809,5
GD082530,201809,7
GD083655,201809,5
GD084870,201809,5
GD085038,201809,8
GD086932,201809,5
GD094728,201809,6
GD094886,201809,6
GD098851,201809,5
GD099906,201809,3
GD100850,201809,5
GD106268,201809,2
GD106824,201809,3
GD109842,201809,7
GD110372,201809,6
GD112262,201809,7
GD114852,201809,6
GD115359,201809,4
GD115456,201809,2
GD121535,201809,4
GD125079,201809,5
GD126264,201809,6
GD126553,201809,3
GD134164,201809,3
GD137323,201809,6
GD138948,201809,8
GD139130,201809,8
GD141355,201809,5
GD141776,201809,5
GD149816,201809,5
GD152639,201809,4
GD152773,201809,8
GD155364,201809,3
GD161261,201809,3
GD163149,201809,4
GD163914,201809,5
GD164396,201809,1
GD165203,201809,5
GD171613,201809,4
GD172092,201809,5
GD172229,201809,6
GD172600,201809,6
GD173197,201809,5
GD174095,201809,8
GD174951,201809,4
GD176879,201809,3
GD181791,201809,6
GD182990,201809,5
GD183457,201809,5
GD191589,201809,4
GD192337,201809,7
GD192754,201809,3
GD194770,201809,3
GD198467,201809,6
GD203795,201809,6
GD206745,201809,6
GD210507,201809,5
GD212992,201809,4
GD214739,201809,5
GD216317,201809,6
GD221439,201809,4
GD223514,201809,5
GD227601,201809,7
GD228250,201809,8
GD230002,201809,6
GD230222,201809,7
GD235669,201809,4
GD238607,201809,4
GD238730,201809,5
GD257285,201809,6
GD257904,201809,4
GD258009,201809,4
GD259467,201809,9
GD260951,201809,9
GD261077,201809,6
GD262737,201809,8
GD264669,201809,2
GD266112,201809,4
GD269619,201809,7
GD280871,201809,5
GD289305,201809,3
GD289362,201809,10
GD292406,201809,7
GD292781,201809,3
GD295789,201809,6
GD296025,201809,3
GD298325,201809,6
GD300982,201809,9
GD306378,201809,6
GD309433,201809,2
GD311895,201809,6
GD314208,201809,6
GD316791,201809,3
GD316957,201809,9
GD318523,201809,3
GD323300,201809,5
GD323923,201809,6
GD324324,201809,6
GD325851,201809,8
GD326524,201809,3
GD327788,201809,7
GD332889,201809,8
GD341063,201809,8
GD343618,201809,7
GD350549,201809,4
GD360440,201809,6
GD361244,201809,9
GD362521,201809,5
GD362869,201809,5
GD364043,201809,3
GD366297,201809,5
GD372798,201809,7
GD373372,201809,4
GD375438,201809,3
GD375940,201809,9
GD376049,201809,8
GD378149,201809,5
GD381952,201809,8
GD382390,201809,5
GD385195,201809,7
GD387236,201809,3
GD390442,201809,4
GD394435,201809,5
GD398206,201809,8
GD398654,201809,5
GD401034,201809,3
GD401728,201809,4
GD406715,201809,5
GD408230,201809,6
GD411680,201809,7
GD413362,201809,6
GD415795,201809,8
GD418230,201809,5
GD428351,201809,4
GD437531,201809,1
GD438627,201809,6
GD439332,201809,6
GD452640,201809,4
GD455671,201809,6
GD459084,201809,9
GD459648,201809,6
GD460554,201809,7
GD462507,201809,4
GD462529,201809,2
GD462611,201809,3
GD470986,201809,5
GD471767,201809,5
GD475433,201809,3
GD477802,201809,10
GD479069,201809,5
GD479253,201809,1
GD479679,201809,4
GD484864,201809,8
GD489148,201809,4
GD489678,201809,5
GD492710,201809,8
GD516585,201809,5
GD518115,201809,8
GD521924,201809,1
GD523289,201809,4
GD531348,201809,7
GD531554,201809,5
GD535028,201809,11
GD537137,201809,4
GD537233,201809,6
GD547144,201809,4
GD555235,201809,5
GD563129,201809,4
GD563242,201809,7
GD574013,201809,7
GD574177,201809,5
GD574867,201809,4
GD574913,201809,1
GD575423,201809,4
GD582469,201809,1
GD585679,201809,6
GD589615,201809,5
GD594854,201809,9
GD595676,201809,2
GD598089,201809,5
GD607294,201809,11
GD608468,201809,10
GD608565,201809,1
GD615902,201809,4
GD619319,201809,7
GD620721,201809,5
GD620805,201809,7
GD622254,201809,7
GD623309,201809,1
GD628310,201809,8
GD629291,201809,9
GD631254,201809,6
GD635322,201809,3
GD635509,201809,5
GD639016,201809,5
GD639344,201809,3
GD646501,201809,4
GD648354,201809,8
GD649455,201809,6
GD655061,201809,2
GD659982,201809,5
GD665518,201809,6
GD670693,201809,6
GD672003,201809,3
GD672303,201809,2
GD676928,201809,5
GD687485,201809,7
GD687670,201809,4
GD691243,201809,10
GD693914,201809,6
GD699747,201809,5
GD699826,201809,6
GD700354,201809,3
GD700587,201809,4
GD700613,201809,2
GD701512,201809,4
GD703244,201809,5
GD703449,201809,6
GD705390,201809,3
GD706415,201809,2
GD710390,201809,5
GD716223,201809,9
GD719026,201809,8
GD719151,201809,6
GD721751,201809,5
GD725119,201809,6
GD728611,201809,3
GD730210,201809,2
GD733240,201809,4
GD735013,201809,7
GD738012,201809,6
GD741058,201809,1
GD749335,201809,5
GD751187,201809,10
GD761011,201809,4
GD761771,201809,9
GD762671,201809,7
GD763218,201809,3
GD763297,201809,3
GD766190,201809,7
GD766769,201809,5
GD768522,201809,2
GD781025,201809,5
GD784657,201809,6
GD785491,201809,7
GD788407,201809,3
GD788422,201809,5
GD790125,201809,5
GD792268,201809,5
GD796301,201809,7
GD797764,201809,7
GD804357,201809,6
GD806895,201809,4
GD807513,201809,10
GD807714,201809,8
GD809807,201809,7
GD809947,201809,9
GD812059,201809,6
GD812702,201809,6
GD812922,201809,6
GD813654,201809,6
GD819763,201809,9
GD821903,201809,9
GD822507,201809,5
GD825223,201809,6
GD825687,201809,9
GD837157,201809,7
GD841278,201809,5
GD843695,201809,7
GD844529,201809,1
GD852474,201809,5
GD859439,201809,6
GD862639,201809,4
GD862688,201809,9
GD864253,201809,7
GD864823,201809,4
GD866704,201809,6
GD868389,201809,9
GD869667,201809,11
GD870808,201809,9
GD873389,201809,7
GD876521,201809,2
GD877201,201809,8
GD879310,201809,1
GD879805,201809,4
GD880007,201809,4
GD883603,201809,6
GD885447,201809,3
GD886475,201809,2
GD887148,201809,7
GD892565,201809,8
GD893916,201809,8
GD897249,201809,6
GD900956,201809,5
GD903750,201809,5
GD903830,201809,4
GD908843,201809,6
GD911889,201809,6
GD912745,201809,6
GD913324,201809,6
GD914874,201809,6
GD915723,201809,2
GD921810,201809,4
GD930782,201809,8
GD931906,201809,5
GD933293,201809,6
GD934041,201809,3
GD942165,201809,3
GD943344,201809,5
GD946202,201809,4
GD947493,201809,5
GD951332,201809,4
GD955939,201809,7
GD957280,201809,5
GD960674,201809,8
GD962470,201809,7
GD964685,201809,4
GD967749,201809,3
GD968549,201809,2
GD969635,201809,10
GD970368,201809,3
GD972640,201809,7
GD973384,201809,3
GD975752,201809,2
GD979485,201809,5
GD987989,201809,4
GD991319,201809,4
GD994213,201809,6
GD998772,201809,7
HD000022,201809,6
HD003152,201809,3
HD006808,201809,5
HD012547,201809,2
HD012845,201809,3
HD014166,201809,4
HD019297,201809,4
HD020326,201809,4
HD024127,201809,2
HD024506,201809,4
HD025535,201809,2
HD028682,201809,9
HD030810,201809,7
HD032015,201809,4
HD035366,201809,6
HD035838,201809,6
HD037991,201809,5
HD044222,201809,3
HD044319,201809,6
HD048025,201809,6
HD052411,201809,2
HD052466,201809,6
HD053694,201809,5
HD055368,201809,7
HD055792,201809,7
HD056820,201809,6
HD058348,201809,4
HD068817,201809,6
HD069512,201809,6
HD069655,201809,5
HD069769,201809,4
HD070115,201809,4
HD074397,201809,4
HD074404,201809,5
HD076496,201809,3
HD079011,201809,6
HD084175,201809,4
HD095957,201809,5
HD096925,201809,4
HD096953,201809,9
HD099859,201809,4
HD101792,201809,6
HD104458,201809,9
HD104614,201809,4
HD109539,201809,10
HD112851,201809,7
HD113386,201809,5
HD117235,201809,7
HD120698,201809,5
HD121067,201809,8
HD124235,201809,2
HD124700,201809,3
HD134052,201809,7
HD134597,201809,3
HD137947,201809,5
HD139654,201809,6
HD140190,201809,3
HD145501,201809,4
HD146199,201809,7
HD147072,201809,6
HD148659,201809,5
HD155154,201809,5
HD156305,201809,6
HD160543,201809,7
HD163236,201809,7
HD164041,201809,6
HD165212,201809,4
HD167407,201809,7
HD171591,201809,7
HD176214,201809,7
HD177050,201809,5
HD184011,201809,8
HD186795,201809,5
HD187665,201809,6
HD188491,201809,6
HD192887,201809,8
HD194702,201809,3
HD200782,201809,7
HD203527,201809,6
HD205494,201809,8
HD206448,201809,5
HD210141,201809,8
HD214175,201809,7
HD216701,201809,3
HD218552,201809,6
HD218970,201809,4
HD219882,201809,9
HD221159,201809,2
HD236166,201809,8
HD242691,201809,5
HD244526,201809,5
HD245568,201809,5
HD250940,201809,9
HD251544,201809,9
HD252906,201809,6
HD256988,201809,9
HD263348,201809,4
HD264361,201809,6
HD268516,201809,5
HD268534,201809,3
HD269790,201809,8
HD272401,201809,4
HD277392,201809,9
HD280205,201809,6
HD280416,201809,2
HD281795,201809,6
HD285695,201809,7
HD286424,201809,9
HD287652,201809,3
HD289026,201809,4
HD290947,201809,5
HD291079,201809,5
HD292217,201809,2
HD293656,201809,4
HD295608,201809,1
HD296157,201809,3
HD296847,201809,6
HD298120,201809,5
HD300844,201809,10
HD305029,201809,5
HD307544,201809,7
HD309501,201809,4
HD313841,201809,5
HD314081,201809,6
HD315748,201809,3
HD319220,201809,3
HD320060,201809,8
HD321275,201809,8
HD321813,201809,2
HD327348,201809,5
HD327582,201809,5
HD332594,201809,2
HD333051,201809,5
HD333063,201809,8
HD333962,201809,3
HD344670,201809,5
HD348931,201809,6
HD349501,201809,5
HD351145,201809,3
HD351414,201809,3
HD359876,201809,9
HD361714,201809,3
HD364928,201809,4
HD364970,201809,5
HD369528,201809,7
HD374247,201809,5
HD376302,201809,3
HD378274,201809,3
HD379875,201809,4
HD384128,201809,9
HD387344,201809,2
HD394739,201809,6
HD397050,201809,8
HD402002,201809,7
HD403941,201809,5
HD405727,201809,3
HD408536,201809,5
HD410257,201809,6
HD412432,201809,8
HD417609,201809,4
HD424190,201809,6
HD426886,201809,9
HD430949,201809,6
HD432390,201809,4
HD434034,201809,5
HD434417,201809,1
HD436260,201809,6
HD437482,201809,6
HD443173,201809,5
HD451225,201809,3
HD453100,201809,5
HD453390,201809,5
HD454734,201809,2
HD455858,201809,4
HD456541,201809,6
HD457136,201809,7
HD458438,201809,6
HD459783,201809,4
HD459890,201809,2
HD460027,201809,4
HD465982,201809,5
HD467920,201809,4
HD471103,201809,3
HD471878,201809,11
HD475088,201809,7
HD476406,201809,5
HD476620,201809,1
HD477288,201809,6
HD478215,201809,7
HD484088,201809,6
HD487220,201809,10
HD487840,201809,10
HD487976,201809,7
HD491284,201809,7
HD493357,201809,8
HD498491,201809,5
HD509061,201809,4
HD509520,201809,7
HD511288,201809,3
HD513936,201809,6
HD516059,201809,4
HD523141,201809,5
HD523855,201809,6
HD526634,201809,9
HD528660,201809,3
HD532552,201809,6
HD537011,201809,8
HD537465,201809,5
HD544369,201809,5
HD547869,201809,6
HD550869,201809,4
HD552859,201809,7
HD555581,201809,8
HD557689,201809,5
HD559223,201809,5
HD561131,201809,6
HD561717,201809,4
HD565805,201809,2
HD571515,201809,5
HD572934,201809,3
HD573624,201809,1
HD574185,201809,3
HD576900,201809,6
HD580454,201809,5
HD581148,201809,4
HD587331,201809,9
HD595882,201809,8
HD600586,201809,8
HD611284,201809,4
HD615996,201809,7
HD618344,201809,7
HD619719,201809,2
HD620437,201809,7
HD623640,201809,4
HD624279,201809,7
HD625027,201809,5
HD625038,201809,3
HD625291,201809,5
HD631824,201809,2
HD634356,201809,6
HD634523,201809,1
HD640143,201809,7
HD642174,201809,4
HD647688,201809,5
HD651604,201809,7
HD653952,201809,4
HD660433,201809,4
HD661448,201809,6
HD666225,201809,6
HD666936,201809,6
HD671982,201809,5
HD672719,201809,2
HD673900,201809,2
HD677309,201809,5
HD677310,201809,4
HD678019,201809,4
HD679144,201809,8
HD685879,201809,7
HD691471,201809,6
HD691675,201809,6
HD691730,201809,6
HD692017,201809,5
HD693175,201809,7
HD693609,201809,7
HD699115,201809,4
HD703830,201809,8
HD707231,201809,5
HD707253,201809,9
HD708558,201809,4
HD711126,201809,8
HD712372,201809,6
HD715012,201809,8
HD717249,201809,1
HD719737,201809,5
HD721014,201809,7
HD722558,201809,9
HD722956,201809,2
HD724425,201809,5
HD725527,201809,3
HD727444,201809,4
HD727632,201809,7
HD730447,201809,4
HD733934,201809,3
HD734129,201809,7
HD734247,201809,7
HD734433,201809,4
HD736119,201809,5
HD738121,201809,8
HD739338,201809,7
HD742096,201809,5
HD743252,201809,9
HD743673,201809,3
HD744684,201809,7
HD745359,201809,10
HD747321,201809,4
HD749546,201809,5
HD753835,201809,6
HD759692,201809,8
HD760983,201809,5
HD762188,201809,2
HD762655,201809,3
HD765436,201809,9
HD765554,201809,8
HD766838,201809,4
HD767334,201809,4
HD767925,201809,8
HD768386,201809,2
HD769845,201809,4
HD771279,201809,7
HD772140,201809,1
HD774056,201809,2
HD775663,201809,7
HD777083,201809,6
HD778015,201809,4
HD781345,201809,7
HD782984,201809,5
HD788375,201809,3
HD792156,201809,5
HD793729,201809,8
HD798338,201809,7
HD799859,201809,6
HD801821,201809,8
HD802058,201809,5
HD802475,201809,4
HD805503,201809,7
HD809345,201809,4
HD810948,201809,2
HD812799,201809,7
HD814444,201809,6
HD819739,201809,6
HD821664,201809,5
HD822984,201809,6
HD824079,201809,4
HD826767,201809,4
HD831023,201809,6
HD832421,201809,6
HD834387,201809,5
HD837482,201809,7
HD841739,201809,7
HD842881,201809,5
HD845119,201809,3
HD845666,201809,6
HD845983,201809,3
HD847713,201809,7
HD848426,201809,7
HD849426,201809,5
HD852520,201809,4
HD853800,201809,2
HD858116,201809,6
HD861345,201809,7
HD862235,201809,6
HD862369,201809,6
HD862903,201809,4
HD864300,201809,7
HD864513,201809,5
HD867363,201809,5
HD867526,201809,3
HD872088,201809,8
HD872512,201809,7
HD874104,201809,3
HD875310,201809,10
HD875558,201809,6
HD877359,201809,2
HD885693,201809,3
HD888412,201809,8
HD893022,201809,10
HD893931,201809,6
HD894637,201809,5
HD896111,201809,7
HD896542,201809,5
HD901734,201809,3
HD903528,201809,8
HD907996,201809,5
HD914078,201809,6
HD919452,201809,3
HD920211,201809,7
HD921002,201809,4
HD925731,201809,3
HD930692,201809,9
HD935075,201809,2
HD944406,201809,2
HD952315,201809,5
HD957073,201809,7
HD957429,201809,6
HD959899,201809,6
HD960445,201809,5
HD961587,201809,4
HD966829,201809,7
HD973885,201809,3
HD981197,201809,3
HD981245,201809,7
HD981821,201809,1
HD981950,201809,6
HD982676,201809,6
HD982934,201809,6
HD984626,201809,9
HD984838,201809,4
HD988129,201809,4
HD994980,201809,12
HD995428,201809,2
HI001877,201809,6
HI003514,201809,4
HI013029,201809,8
HI013994,201809,4
HI014891,201809,8
HI015767,201809,4
HI020478,201809,7
HI022788,201809,10
HI024535,201809,6
HI026335,201809,9
HI027437,201809,4
HI047229,201809,4
HI048809,201809,5
HI048967,201809,6
HI049184,201809,2
HI050493,201809,3
HI056567,201809,6
HI057067,201809,8
HI058807,201809,5
HI059355,201809,5
HI066401,201809,5
HI067846,201809,11
HI069935,201809,8
HI072340,201809,9
HI074037,201809,8
HI077107,201809,7
HI084482,201809,6
HI086872,201809,3
HI088281,201809,8
HI088451,201809,5
HI089467,201809,4
HI092194,201809,6
HI098767,201809,3
HI099779,201809,7
HI101829,201809,6
HI103175,201809,8
HI106422,201809,7
HI107999,201809,7
HI109765,201809,5
HI113055,201809,8
HI118782,201809,10
HI121657,201809,5
HI128243,201809,5
HI128344,201809,6
HI138847,201809,4
HI140097,201809,4
HI140455,201809,6
HI142283,201809,5
HI142296,201809,5
HI142388,201809,1
HI145167,201809,10
HI146430,201809,5
HI150416,201809,6
HI150906,201809,5
HI151205,201809,4
HI151334,201809,9
HI151922,201809,6
HI153809,201809,2
HI154843,201809,6
HI155130,201809,6
HI155985,201809,5
HI158085,201809,7
HI161247,201809,4
HI161579,201809,4
HI162012,201809,3
HI162853,201809,5
HI169357,201809,5
HI173027,201809,4
HI174281,201809,8
HI181507,201809,2
HI181600,201809,1
HI181798,201809,5
HI183239,201809,7
HI183246,201809,2
HI184156,201809,9
HI184733,201809,4
HI188968,201809,6
HI190648,201809,5
HI196175,201809,4
HI201295,201809,8
HI201910,201809,3
HI205010,201809,5
HI205526,201809,9
HI207536,201809,7
HI207778,201809,8
HI207932,201809,6
HI213334,201809,8
HI214680,201809,4
HI215420,201809,2
HI216184,201809,3
HI216412,201809,5
HI218595,201809,11
HI222369,201809,8
HI227285,201809,3
HI228454,201809,5
HI229277,201809,3
HI233749,201809,5
HI234332,201809,8
HI237883,201809,9
HI238760,201809,6
HI244067,201809,3
HI245631,201809,4
HI245995,201809,5
HI246799,201809,6
HI246920,201809,4
HI247770,201809,5
HI253328,201809,6
HI260363,201809,1
HI263548,201809,5
HI263602,201809,8
HI265189,201809,4
HI270880,201809,6
HI271061,201809,3
HI272887,201809,5
HI273985,201809,7
HI275161,201809,4
HI288209,201809,3
HI292442,201809,9
HI292858,201809,7
HI296573,201809,9
HI297129,201809,5
HI298989,201809,10
HI302801,201809,1
HI305974,201809,5
HI311281,201809,10
HI312309,201809,9
HI314268,201809,6
HI320690,201809,10
HI321252,201809,6
HI322689,201809,8
HI323901,201809,5
HI324110,201809,3
HI324381,201809,3
HI324666,201809,6
HI328204,201809,8
HI331377,201809,7
HI337186,201809,6
HI337814,201809,2
HI337854,201809,5
HI338198,201809,8
HI338427,201809,5
HI339146,201809,2
HI340865,201809,1
HI342075,201809,6
HI348702,201809,6
HI349563,201809,9
HI352145,201809,5
HI355741,201809,9
HI360754,201809,5
HI361018,201809,6
HI363056,201809,5
HI367242,201809,8
HI368031,201809,8
HI372505,201809,3
HI373547,201809,3
HI374524,201809,7
HI375298,201809,7
HI376364,201809,5
HI378471,201809,4
HI383326,201809,6
HI387953,201809,5
HI388582,201809,3
HI388967,201809,10
HI390909,201809,5
HI393943,201809,5
HI394229,201809,5
HI402432,201809,8
HI402688,201809,6
HI403116,201809,7
HI403631,201809,4
HI405166,201809,2
HI405294,201809,6
HI405733,201809,8
HI408835,201809,2
HI412057,201809,4
HI415680,201809,7
HI421707,201809,5
HI421757,201809,6
HI428108,201809,3
HI431223,201809,5
HI433894,201809,2
HI441426,201809,5
HI442697,201809,7
HI446535,201809,7
HI450069,201809,4
HI450290,201809,5
HI456699,201809,10
HI459439,201809,6
HI461906,201809,12
HI466749,201809,1
HI468152,201809,4
HI468227,201809,5
HI470508,201809,5
HI471204,201809,7
HI474778,201809,7
HI475753,201809,4
HI477055,201809,6
HI481405,201809,2
HI483820,201809,7
HI484575,201809,12
HI486531,201809,6
HI488123,201809,5
HI488259,201809,6
HI492596,201809,7
HI493527,201809,5
HI494466,201809,6
HI499195,201809,5
HI500662,201809,6
HI501814,201809,5
HI505696,201809,7
HI506119,201809,4
HI513968,201809,6
HI515080,201809,8
HI516704,201809,6
HI518408,201809,5
HI521002,201809,5
HI525283,201809,6
HI525851,201809,4
HI527630,201809,5
HI529562,201809,4
HI531972,201809,7
HI532336,201809,3
HI539181,201809,5
HI543206,201809,5
HI548769,201809,10
HI555356,201809,8
HI557133,201809,5
HI557617,201809,6
HI559946,201809,2
HI560276,201809,5
HI561218,201809,6
HI562740,201809,9
HI563460,201809,7
HI564909,201809,2
HI567520,201809,9
HI570258,201809,4
HI570349,201809,2
HI573204,201809,8
HI573797,201809,5
HI574446,201809,6
HI575026,201809,7
HI576699,201809,4
HI580283,201809,6
HI582217,201809,7
HI585606,201809,5
HI586644,201809,4
HI587459,201809,10
HI592803,201809,1
HI596179,201809,4
HI598974,201809,5
HI599889,201809,6
HI599892,201809,7
HI602995,201809,7
HI604733,201809,6
HI606225,201809,5
HI606358,201809,5
HI606562,201809,4
HI607042,201809,2
HI614861,201809,5
HI615379,201809,5
HI615448,201809,7
HI620428,201809,6
HI627474,201809,11
HI628557,201809,5
HI630247,201809,6
HI630523,201809,7
HI630678,201809,7
HI631124,201809,4
HI635742,201809,6
HI635804,201809,4
HI636571,201809,6
HI636994,201809,5
HI637811,201809,6
HI639424,201809,6
HI639915,201809,6
HI643983,201809,2
HI648498,201809,6
HI650765,201809,5
HI652401,201809,4
HI652550,201809,6
HI653573,201809,5
HI654756,201809,8
HI655649,201809,6
HI657393,201809,3
HI658527,201809,2
HI664739,201809,7
HI673538,201809,7
HI678237,201809,10
HI680854,201809,3
HI683278,201809,5
HI693441,201809,5
HI698264,201809,4
HI699568,201809,7
HI702171,201809,5
HI708658,201809,1
HI713224,201809,5
HI714742,201809,7
HI720107,201809,4
HI720757,201809,3
HI723465,201809,4
HI728364,201809,2
HI728754,201809,5
HI730543,201809,10
HI732386,201809,4
HI735675,201809,6
HI735866,201809,7
HI739497,201809,5
HI740503,201809,6
HI752359,201809,5
HI754520,201809,6
HI755073,201809,5
HI764799,201809,6
HI765956,201809,6
HI769940,201809,6
HI770890,201809,3
HI777528,201809,4
HI777712,201809,3
HI778223,201809,5
HI778952,201809,9
HI792024,201809,5
HI795669,201809,5
HI798295,201809,8
HI802082,201809,3
HI802716,201809,6
HI804186,201809,2
HI811171,201809,4
HI813166,201809,7
HI818090,201809,8
HI819179,201809,8
HI821087,201809,2
HI823009,201809,4
HI826338,201809,6
HI828919,201809,3
HI835158,201809,7
HI836555,201809,10
HI841207,201809,2
HI841350,201809,8
HI844112,201809,10
HI844972,201809,2
HI846961,201809,2
