customer_id,gender,start_date,end_date,is_deleted,class,class_name,campaign_id,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period
TS465474,M,2017-12-01,2018-11-30,1,C03,2_야간,CA3,1_입회비무료,2.625,2.0,5,1,1,2018-11-30,11
OA115840,M,2017-12-01,,0,C02,1_주간,CA3,1_입회비무료,6.333333333333333,6.0,9,4,1,2019-04-30,16
IK279715,M,2017-12-01,2018-08-31,1,C01,0_종일,CA3,1_입회비무료,2.8,3.0,4,2,0,2018-08-31,8
IK067006,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.416666666666667,7.5,10,4,1,2019-04-30,15
IK328604,M,2018-01-01,2018-05-31,1,C01,0_종일,CA1,2_일반,4.0,4.0,4,4,0,2018-05-31,4
HD903528,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,6.666666666666667,6.5,12,3,1,2019-04-30,15
IK297810,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.916666666666667,8.0,10,7,1,2019-04-30,15
AS220894,M,2018-01-01,2018-12-31,1,C01,0_종일,CA1,2_일반,3.7777777777777777,4.0,7,1,1,2018-12-31,11
HD498491,M,2018-01-01,2018-12-31,1,C02,1_주간,CA1,2_일반,4.333333333333333,4.0,8,1,1,2018-12-31,11
PL556767,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.333333333333333,6.5,9,5,1,2019-04-30,15
HI567520,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.75,7.0,9,5,1,2019-04-30,15
GD164396,M,2018-01-01,2018-12-31,1,C01,0_종일,CA1,2_일반,4.444444444444445,5.0,9,1,1,2018-12-31,11
AS206541,M,2018-01-01,2018-05-31,1,C03,2_야간,CA1,2_일반,2.5,2.5,4,1,1,2018-05-31,4
GD408230,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.666666666666667,6.5,10,4,1,2019-04-30,15
PL458124,F,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.583333333333333,6.0,11,4,1,2019-04-30,15
HI237883,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.5,6.0,9,4,1,2019-04-30,15
PL918865,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.083333333333333,7.0,10,4,1,2019-04-30,15
OA462037,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.916666666666667,6.5,10,5,1,2019-04-30,15
HD567544,M,2018-01-01,2018-06-30,1,C01,0_종일,CA1,2_일반,2.6666666666666665,3.0,3,2,0,2018-06-30,5
AS575508,F,2018-01-01,2018-10-31,1,C02,1_주간,CA1,2_일반,3.0,3.0,4,2,0,2018-10-31,9
TS832950,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.583333333333333,6.5,8,4,1,2019-04-30,15
HD765554,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,6.916666666666667,8.0,10,3,1,2019-04-30,15
GD518115,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.333333333333333,6.0,8,5,1,2019-04-30,15
PL732008,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.333333333333333,7.0,11,5,1,2019-04-30,15
HD171678,F,2018-01-01,2018-05-31,1,C02,1_주간,CA1,2_일반,1.0,1.0,1,1,0,2018-05-31,4
GD171613,F,2018-01-01,2018-12-31,1,C03,2_야간,CA1,2_일반,4.444444444444445,4.0,7,2,1,2018-12-31,11
TS051818,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.916666666666667,8.0,10,5,1,2019-04-30,15
OA782311,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.833333333333333,6.5,10,3,1,2019-04-30,15
HD981821,M,2018-01-01,2018-12-31,1,C02,1_주간,CA1,2_일반,3.6666666666666665,3.0,6,1,1,2018-12-31,11
PL361492,M,2018-01-01,2018-12-31,1,C02,1_주간,CA1,2_일반,3.4444444444444446,3.0,7,1,1,2018-12-31,11
HD313841,M,2018-01-01,2018-12-31,1,C01,0_종일,CA1,2_일반,4.0,4.0,6,2,1,2018-12-31,11
HI940182,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.083333333333333,7.5,10,3,1,2019-04-30,15
GD703244,F,2018-01-01,2019-02-28,1,C01,0_종일,CA1,2_일반,4.090909090909091,5.0,7,1,1,2019-02-28,13
AS550302,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.666666666666667,6.5,9,4,1,2019-04-30,15
IK699204,M,2018-01-01,2018-11-30,1,C01,0_종일,CA1,2_일반,3.375,2.5,8,1,1,2018-11-30,10
IK092130,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.583333333333333,7.0,10,6,1,2019-04-30,15
OA659141,F,2018-01-01,2018-05-31,1,C01,0_종일,CA1,2_일반,2.0,2.0,3,1,0,2018-05-31,4
TS133757,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.916666666666667,8.0,10,6,1,2019-04-30,15
IK620970,F,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.166666666666667,6.5,10,5,1,2019-04-30,15
AS913753,M,2018-01-01,2018-06-30,1,C03,2_야간,CA1,2_일반,1.3333333333333333,1.0,2,1,0,2018-06-30,5
GD762120,F,2018-01-01,2018-06-30,1,C01,0_종일,CA1,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5
HD292217,M,2018-01-01,2018-10-31,1,C03,2_야간,CA1,2_일반,2.7142857142857144,2.0,5,1,0,2018-10-31,9
TS637747,M,2018-01-01,2018-06-30,1,C01,0_종일,CA1,2_일반,2.3333333333333335,2.0,4,1,0,2018-06-30,5
HI987024,F,2018-01-01,2018-10-31,1,C01,0_종일,CA1,2_일반,2.5714285714285716,2.0,5,1,0,2018-10-31,9
OA175481,M,2018-01-01,2018-06-30,1,C01,0_종일,CA1,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5
HD099859,M,2018-01-01,2018-10-31,1,C03,2_야간,CA1,2_일반,4.142857142857143,4.0,6,3,1,2018-10-31,9
HI104906,F,2018-01-01,2018-06-30,1,C02,1_주간,CA1,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5
HI443421,F,2018-01-01,2018-06-30,1,C02,1_주간,CA1,2_일반,1.6666666666666667,1.0,3,1,0,2018-06-30,5
AS473535,M,2018-01-01,2018-11-30,1,C01,0_종일,CA1,2_일반,4.125,4.0,6,3,0,2018-11-30,10
HI193026,F,2018-01-01,2018-08-31,1,C02,1_주간,CA1,2_일반,2.4,2.0,5,1,1,2018-08-31,7
HI911192,M,2018-01-01,2018-09-30,1,C03,2_야간,CA1,2_일반,2.6666666666666665,3.0,3,1,0,2018-09-30,8
PL571624,F,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.833333333333333,7.0,11,4,1,2019-04-30,15
TS518383,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.416666666666667,7.5,10,4,1,2019-04-30,15
IK797502,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.583333333333333,7.0,9,4,1,2019-04-30,15
GD620721,M,2018-01-01,2019-01-31,1,C01,0_종일,CA1,2_일반,3.8,4.0,7,1,1,2019-01-31,12
AS210846,M,2018-01-01,2019-01-31,1,C03,2_야간,CA1,2_일반,3.7,4.0,6,1,0,2019-01-31,12
IK923373,M,2018-01-01,2019-01-31,1,C01,0_종일,CA1,2_일반,3.4,3.0,9,1,1,2019-01-31,12
AS082596,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.5,6.5,9,4,1,2019-04-30,15
HI311281,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.75,7.0,11,5,1,2019-04-30,15
PL197632,M,2018-01-01,2019-01-31,1,C03,2_야간,CA1,2_일반,4.7,5.0,9,1,1,2019-01-31,12
PL697202,M,2018-01-01,2019-01-31,1,C03,2_야간,CA1,2_일반,3.1,3.5,5,1,1,2019-01-31,12
TS037478,M,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.333333333333333,7.5,12,5,1,2019-04-30,15
PL270733,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.666666666666667,7.0,8,3,1,2019-04-30,15
HD595882,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.833333333333333,7.5,10,3,1,2019-04-30,15
HI818090,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.416666666666667,6.0,10,3,1,2019-04-30,15
IK452215,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.25,7.0,10,4,1,2019-04-30,15
HD268516,F,2018-01-01,2019-01-31,1,C02,1_주간,CA1,2_일반,3.8,4.0,7,1,1,2019-01-31,12
HD801821,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,6.5,6.0,9,4,1,2019-04-30,15
TS634117,F,2018-01-01,2019-02-28,1,C02,1_주간,CA1,2_일반,4.181818181818182,4.0,8,2,1,2019-02-28,13
HD824079,F,2018-01-01,2019-02-28,1,C02,1_주간,CA1,2_일반,3.4545454545454546,4.0,8,1,1,2019-02-28,13
AS814944,F,2018-01-01,2018-08-31,1,C02,1_주간,CA1,2_일반,2.6,3.0,3,2,0,2018-08-31,7
OA449747,M,2018-01-01,2018-08-31,1,C03,2_야간,CA1,2_일반,3.4,3.0,5,2,0,2018-08-31,7
HD394739,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.083333333333333,7.0,9,5,1,2019-04-30,15
HI849593,F,2018-01-01,2018-08-31,1,C02,1_주간,CA1,2_일반,3.6,3.0,6,2,1,2018-08-31,7
OA909231,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.083333333333333,7.0,12,3,1,2019-04-30,15
TS989364,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.0,7.0,10,3,1,2019-04-30,15
TS828794,M,2018-01-01,2018-08-31,1,C01,0_종일,CA1,2_일반,2.6,2.0,5,2,0,2018-08-31,7
TS624100,F,2018-01-01,2019-02-28,1,C03,2_야간,CA1,2_일반,3.8181818181818183,4.0,8,1,1,2019-02-28,13
HD837482,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.0,6.5,9,6,1,2019-04-30,15
HI459439,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.416666666666667,6.5,8,4,1,2019-04-30,15
TS884681,M,2018-01-01,2018-08-31,1,C01,0_종일,CA1,2_일반,3.4,4.0,5,1,0,2018-08-31,7
PL044696,F,2018-01-01,2018-08-31,1,C02,1_주간,CA1,2_일반,2.4,2.0,4,1,1,2018-08-31,7
HD509520,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.75,7.0,9,4,1,2019-04-30,15
TS800913,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.0,7.0,10,4,1,2019-04-30,15
HI630523,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.25,6.5,9,3,1,2019-04-30,15
IK067038,F,2018-01-01,2018-07-31,1,C02,1_주간,CA1,2_일반,3.5,3.0,6,2,0,2018-07-31,6
TS953790,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,8.166666666666666,8.0,11,6,1,2019-04-30,15
PL708032,F,2018-01-01,2018-07-31,1,C03,2_야간,CA1,2_일반,2.5,2.0,5,1,0,2018-07-31,6
HI402432,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.916666666666667,7.5,8,4,1,2019-04-30,15
GD558480,F,2018-01-01,2018-04-30,1,C02,1_주간,CA1,2_일반,4.0,4.0,4,4,0,2018-04-30,3
PL508504,F,2018-01-01,2018-05-31,1,C02,1_주간,CA1,2_일반,4.0,4.0,5,3,0,2018-05-31,4
OA295880,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.333333333333333,7.0,9,4,1,2019-04-30,15
PL283747,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.0,7.0,9,4,1,2019-04-30,15
HD739338,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.166666666666667,6.0,9,4,1,2019-04-30,15
OA886918,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,6.75,6.5,10,4,1,2019-04-30,15
GD420163,F,2018-01-01,2018-05-31,1,C02,1_주간,CA1,2_일반,1.5,1.5,2,1,0,2018-05-31,4
HD335580,M,2018-01-01,2018-05-31,1,C01,0_종일,CA1,2_일반,4.0,4.0,5,3,1,2018-05-31,4
AS288569,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,6.916666666666667,7.0,9,4,1,2019-04-30,15
PL894373,F,2018-01-01,2018-09-30,1,C01,0_종일,CA1,2_일반,4.333333333333333,3.5,7,3,1,2018-09-30,8
AS628460,M,2018-01-01,2018-09-30,1,C01,0_종일,CA1,2_일반,3.3333333333333335,3.0,6,1,0,2018-09-30,8
HD793729,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.0,7.0,10,3,1,2019-04-30,15
IK961793,M,2018-01-01,2018-09-30,1,C01,0_종일,CA1,2_일반,3.0,3.0,4,1,1,2018-09-30,8
IK040751,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.083333333333333,7.0,9,5,1,2019-04-30,15
AS055659,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.583333333333333,7.5,10,5,1,2019-04-30,15
TS099117,M,2018-01-01,2018-07-31,1,C03,2_야간,CA1,2_일반,2.75,2.5,4,2,0,2018-07-31,6
GD719026,M,2018-01-01,,0,C03,2_야간,CA1,2_일반,7.0,7.0,9,5,1,2019-04-30,15
AS477871,M,2018-01-01,2018-04-30,1,C01,0_종일,CA1,2_일반,1.0,1.0,1,1,0,2018-04-30,3
HD126441,M,2018-01-01,2018-04-30,1,C03,2_야간,CA1,2_일반,5.0,5.0,5,5,0,2018-04-30,3
HD653952,F,2018-01-01,2019-01-31,1,C02,1_주간,CA1,2_일반,3.8,4.0,7,1,0,2019-01-31,12
PL287258,F,2018-01-01,2018-07-31,1,C01,0_종일,CA1,2_일반,2.5,2.0,5,1,0,2018-07-31,6
HD952062,F,2018-01-01,2018-07-31,1,C01,0_종일,CA1,2_일반,2.75,2.0,5,2,0,2018-07-31,6
OA986148,M,2018-01-01,2018-07-31,1,C01,0_종일,CA1,2_일반,2.25,2.0,3,2,0,2018-07-31,6
IK432403,M,2018-01-01,2018-07-31,1,C03,2_야간,CA1,2_일반,2.75,2.5,5,1,0,2018-07-31,6
HI059355,F,2018-01-01,2019-02-28,1,C01,0_종일,CA1,2_일반,3.909090909090909,3.0,7,2,0,2019-02-28,13
IK206015,F,2018-01-01,2018-07-31,1,C01,0_종일,CA1,2_일반,2.75,3.0,4,1,0,2018-07-31,6
PL982189,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,6.75,7.0,9,4,1,2019-04-30,15
TS476049,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.0,7.0,10,3,1,2019-04-30,15
AS531034,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.75,7.5,11,5,1,2019-04-30,15
IK988102,M,2018-01-01,,0,C01,0_종일,CA1,2_일반,6.416666666666667,6.5,9,4,1,2019-04-30,15
AS618299,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.0,7.0,11,2,1,2019-04-30,15
GD809947,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.583333333333333,9.0,10,3,1,2019-04-30,15
AS385315,F,2018-01-01,,0,C02,1_주간,CA1,2_일반,7.166666666666667,7.0,9,6,1,2019-04-30,15
TS602569,F,2018-01-01,2018-04-30,1,C03,2_야간,CA1,2_일반,1.0,1.0,1,1,0,2018-04-30,3
HI169908,F,2018-01-01,2018-04-30,1,C02,1_주간,CA1,2_일반,1.0,1.0,1,1,0,2018-04-30,3
HI001877,F,2018-01-01,,0,C01,0_종일,CA1,2_일반,7.0,7.0,10,6,1,2019-04-30,15
HI174281,F,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.833333333333333,7.0,10,4,1,2019-04-30,14
OA492747,F,2018-02-01,2019-02-28,1,C01,0_종일,CA1,2_일반,4.363636363636363,4.0,7,1,1,2019-02-28,12
PL551489,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.666666666666667,6.5,11,4,1,2019-04-30,14
HI456699,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.75,8.0,10,5,1,2019-04-30,14
PL325020,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.666666666666667,7.5,11,4,1,2019-04-30,14
AS981537,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.916666666666667,7.0,10,5,1,2019-04-30,14
OA832666,F,2018-02-01,2019-03-31,1,C02,1_주간,CA1,2_일반,4.666666666666667,5.0,8,2,1,2019-03-31,13
AS494168,F,2018-02-01,,0,C03,2_야간,CA1,2_일반,8.0,8.0,12,5,1,2019-04-30,14
AS193568,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.583333333333333,7.0,10,3,1,2019-04-30,14
AS319907,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.25,7.5,11,5,1,2019-04-30,14
HD600586,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.166666666666667,7.5,9,4,1,2019-04-30,14
HI121657,M,2018-02-01,2019-03-31,1,C01,0_종일,CA1,2_일반,4.333333333333333,4.5,8,1,1,2019-03-31,13
HD893022,F,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.5,7.5,10,5,1,2019-04-30,14
TS941110,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.666666666666667,7.0,10,4,1,2019-04-30,14
GD296025,M,2018-02-01,,0,C02,1_주간,CA1,2_일반,7.333333333333333,7.5,11,3,1,2019-04-30,14
IK755553,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.916666666666667,7.0,11,5,1,2019-04-30,14
TS714045,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,7.25,7.5,9,5,1,2019-04-30,14
HD359876,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,6.916666666666667,7.5,9,4,1,2019-04-30,14
HD203527,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.333333333333333,7.5,9,5,1,2019-04-30,14
GD807714,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.833333333333333,7.5,11,6,1,2019-04-30,14
HD364970,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.416666666666667,6.5,11,2,1,2019-04-30,14
GD109842,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,8.166666666666666,8.0,11,5,1,2019-04-30,14
HD715012,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.75,7.0,10,3,1,2019-04-30,14
AS161071,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.833333333333333,8.0,9,2,1,2019-04-30,14
AS491316,F,2018-02-01,2018-04-30,1,C03,2_야간,CA1,2_일반,4.0,4.0,4,4,0,2018-04-30,2
AS222240,F,2018-02-01,2018-04-30,1,C03,2_야간,CA1,2_일반,8.0,8.0,8,8,0,2018-04-30,2
IK549010,M,2018-02-01,2018-04-30,1,C01,0_종일,CA1,2_일반,2.0,2.0,2,2,0,2018-04-30,2
AS417309,F,2018-02-01,2018-04-30,1,C02,1_주간,CA1,2_일반,1.0,1.0,1,1,0,2018-04-30,2
GD673835,M,2018-02-01,2018-04-30,1,C01,0_종일,CA1,2_일반,3.0,3.0,3,3,0,2018-04-30,2
IK698337,M,2018-02-01,2018-04-30,1,C01,0_종일,CA1,2_일반,2.0,2.0,2,2,0,2018-04-30,2
GD114852,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.666666666666667,8.0,10,5,1,2019-04-30,14
AS488509,M,2018-02-01,2019-02-28,1,C03,2_야간,CA1,2_일반,4.181818181818182,4.0,6,2,1,2019-02-28,12
IK013644,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.25,7.0,10,6,1,2019-04-30,14
GD095067,F,2018-02-01,2018-05-31,1,C02,1_주간,CA1,2_일반,3.0,3.0,4,2,0,2018-05-31,3
AS365290,M,2018-02-01,2018-12-31,1,C02,1_주간,CA1,2_일반,4.0,4.0,7,1,0,2018-12-31,10
OA781562,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.75,7.0,11,5,1,2019-04-30,14
TS333942,F,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.0,7.0,11,4,1,2019-04-30,14
HI576699,M,2018-02-01,2019-01-31,1,C01,0_종일,CA1,2_일반,4.5,4.5,9,2,1,2019-01-31,11
PL043142,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.5,6.5,8,4,1,2019-04-30,14
HI500662,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.666666666666667,6.0,10,5,1,2019-04-30,14
AS838065,M,2018-02-01,2018-10-31,1,C01,0_종일,CA1,2_일반,4.571428571428571,4.0,8,1,1,2018-10-31,8
PL077120,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,7.916666666666667,8.0,11,6,1,2019-04-30,14
HI888272,F,2018-02-01,2018-10-31,1,C02,1_주간,CA1,2_일반,3.7142857142857144,4.0,6,1,0,2018-10-31,8
AS897421,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,6.666666666666667,6.0,9,5,1,2019-04-30,14
TS782287,M,2018-02-01,2018-06-30,1,C01,0_종일,CA1,2_일반,1.6666666666666667,2.0,2,1,0,2018-06-30,4
AS363699,M,2018-02-01,2018-06-30,1,C01,0_종일,CA1,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,4
HI830026,F,2018-02-01,2018-06-30,1,C01,0_종일,CA1,2_일반,3.3333333333333335,4.0,4,2,0,2018-06-30,4
HD834340,M,2018-02-01,2018-06-30,1,C03,2_야간,CA1,2_일반,2.3333333333333335,2.0,4,1,0,2018-06-30,4
TS382258,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.0,7.0,9,5,1,2019-04-30,14
GD112262,F,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.333333333333333,7.0,10,5,1,2019-04-30,14
HD964603,M,2018-02-01,2018-06-30,1,C01,0_종일,CA1,2_일반,2.3333333333333335,2.0,3,2,0,2018-06-30,4
IK966075,M,2018-02-01,2019-01-31,1,C03,2_야간,CA1,2_일반,3.6,3.5,7,1,1,2019-01-31,11
OA451747,F,2018-02-01,2019-01-31,1,C02,1_주간,CA1,2_일반,4.2,3.5,8,2,1,2019-01-31,11
HD218552,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,6.5,6.0,10,4,1,2019-04-30,14
PL923434,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.333333333333333,8.0,12,3,1,2019-04-30,14
OA558405,M,2018-02-01,2018-09-30,1,C01,0_종일,CA1,2_일반,2.6666666666666665,3.0,4,1,1,2018-09-30,7
HI355741,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,6.75,7.5,9,2,1,2019-04-30,14
TS969622,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.75,6.5,8,5,1,2019-04-30,14
AS860362,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,6.5,6.5,9,4,1,2019-04-30,14
OA020755,F,2018-02-01,2018-07-31,1,C02,1_주간,CA1,2_일반,3.25,3.0,6,1,0,2018-07-31,5
PL792014,F,2018-02-01,2018-07-31,1,C02,1_주간,CA1,2_일반,2.0,1.5,4,1,0,2018-07-31,5
HD685879,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.25,7.0,10,4,1,2019-04-30,14
GD623309,F,2018-02-01,2018-10-31,1,C02,1_주간,CA1,2_일반,3.2857142857142856,3.0,7,1,1,2018-10-31,8
OA755989,M,2018-02-01,2019-01-31,1,C01,0_종일,CA1,2_일반,4.4,4.0,9,2,1,2019-01-31,11
PL309891,F,2018-02-01,2018-07-31,1,C02,1_주간,CA1,2_일반,2.75,2.5,4,2,0,2018-07-31,5
HI331484,M,2018-02-01,2018-07-31,1,C02,1_주간,CA1,2_일반,3.0,2.5,5,2,0,2018-07-31,5
IK807110,F,2018-02-01,2019-01-31,1,C01,0_종일,CA1,2_일반,3.7,3.5,8,1,0,2019-01-31,11
HD372669,M,2018-02-01,2018-07-31,1,C01,0_종일,CA1,2_일반,2.25,1.5,5,1,0,2018-07-31,5
GD574913,M,2018-02-01,2018-09-30,1,C03,2_야간,CA1,2_일반,3.0,3.0,5,1,1,2018-09-30,7
PL746115,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.25,7.5,10,5,1,2019-04-30,14
IK653458,F,2018-02-01,,0,C02,1_주간,CA1,2_일반,7.333333333333333,7.0,9,5,1,2019-04-30,14
PL312029,F,2018-02-01,2018-07-31,1,C02,1_주간,CA1,2_일반,3.25,3.0,4,3,0,2018-07-31,5
HI292442,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.333333333333333,7.0,9,4,1,2019-04-30,14
GD350258,F,2018-02-01,2018-06-30,1,C01,0_종일,CA1,2_일반,2.0,2.0,3,1,0,2018-06-30,4
AS305652,F,2018-02-01,2019-02-28,1,C01,0_종일,CA1,2_일반,5.545454545454546,5.0,10,2,1,2019-02-28,12
HD316308,F,2018-02-01,2018-08-31,1,C03,2_야간,CA1,2_일반,3.4,4.0,5,2,1,2018-08-31,6
TS938383,F,2018-02-01,2019-02-28,1,C02,1_주간,CA1,2_일반,3.4545454545454546,3.0,5,1,1,2019-02-28,12
PL270286,F,2018-02-01,2018-08-31,1,C01,0_종일,CA1,2_일반,3.2,3.0,6,1,0,2018-08-31,6
HD437482,M,2018-02-01,2019-02-28,1,C02,1_주간,CA1,2_일반,5.0,6.0,8,1,0,2019-02-28,12
PL360369,M,2018-02-01,2018-08-31,1,C01,0_종일,CA1,2_일반,3.6,4.0,6,1,1,2018-08-31,6
HD312137,M,2018-02-01,2018-08-31,1,C01,0_종일,CA1,2_일반,2.8,3.0,4,1,1,2018-08-31,6
IK195538,M,2018-02-01,2018-08-31,1,C01,0_종일,CA1,2_일반,3.8,4.0,6,1,1,2018-08-31,6
AS660812,M,2018-02-01,2019-02-28,1,C01,0_종일,CA1,2_일반,4.818181818181818,5.0,9,3,1,2019-02-28,12
PL174258,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.75,7.0,9,3,1,2019-04-30,14
PL257294,M,2018-02-01,2018-12-31,1,C01,0_종일,CA1,2_일반,4.0,3.0,9,1,0,2018-12-31,10
OA591930,F,2018-02-01,2018-12-31,1,C01,0_종일,CA1,2_일반,4.777777777777778,5.0,8,1,1,2018-12-31,10
IK351199,F,2018-02-01,2018-12-31,1,C02,1_주간,CA1,2_일반,3.888888888888889,4.0,7,1,1,2018-12-31,10
TS684827,M,2018-02-01,2018-05-31,1,C01,0_종일,CA1,2_일반,3.0,3.0,4,2,1,2018-05-31,3
PL053548,M,2018-02-01,,0,C01,0_종일,CA1,2_일반,7.583333333333333,7.0,10,6,1,2019-04-30,14
HD094887,M,2018-02-01,2018-05-31,1,C01,0_종일,CA1,2_일반,2.0,2.0,3,1,0,2018-05-31,3
PL233729,M,2018-02-01,2018-08-31,1,C03,2_야간,CA1,2_일반,4.2,5.0,6,1,1,2018-08-31,6
HI618824,M,2018-02-01,2018-08-31,1,C01,0_종일,CA1,2_일반,3.2,2.0,6,2,1,2018-08-31,6
IK575252,F,2018-02-01,2018-09-30,1,C02,1_주간,CA1,2_일반,3.3333333333333335,3.0,6,2,0,2018-09-30,7
HI024535,F,2018-02-01,,0,C03,2_야간,CA1,2_일반,6.916666666666667,7.0,9,6,1,2019-04-30,14
IK518800,F,2018-02-01,2018-11-30,1,C01,0_종일,CA1,2_일반,4.125,4.5,8,1,1,2018-11-30,9
OA443238,F,2018-02-01,,0,C01,0_종일,CA1,2_일반,6.833333333333333,7.0,9,5,1,2019-04-30,14
PL407221,M,2018-02-01,,0,C03,2_야간,CA1,2_일반,7.0,7.0,11,4,1,2019-04-30,14
IK511263,F,2018-02-01,2018-11-30,1,C02,1_주간,CA1,2_일반,3.375,2.5,7,1,0,2018-11-30,9
